,mem_usage,step,replay_usage
969,9700,3364163584,27936096
970,9710,3367321600,27964896
971,9720,3370823680,27993696
972,9730,3373600768,28022496
973,9740,3376750592,28051296
974,9750,3379666944,28080096
975,9760,3382775808,28108896
976,9770,3385925632,28137696
977,9780,3388825600,28166496
978,9790,3391995904,28195296
979,9800,3395096576,28224096
980,9810,3398246400,28252896
981,9820,3401125888,28281696
982,9830,3404292096,28310496
983,9840,3407429632,28339296
984,9850,3410567168,28368096
985,9860,3413712896,28396896
986,9870,3416858624,28425696
987,9880,3419738112,28454496
988,9890,3422883840,28483296
989,9900,3426033664,28512096
990,9910,3429175296,28540896
991,9920,3432321024,28569696
992,9930,3435466752,28598496
993,9940,3438612480,28627296
994,9950,3441795072,28656096
995,9960,3444903936,28684896
996,9970,3448049664,28713696
997,9980,3451232256,28742496
998,9990,3454345216,28771296
999,10000,3457490944,28800096
